LABEL,DIFF,EXCL,NEG,NGTNEG,NGTPOS,POS,W1,W2,W3,W4,W5
0,-2,0,2,0,0,0,.,.,.,what,a
0,-3,0,3,0,0,0,deadly,dull,",",pointless,meditation
0,-1,0,3,0,0,2,the,smug,",",oily,demeanor
0,-1,0,2,0,0,1,too,bad,maggio,couldn't,come
0,-1,0,2,0,0,1,an,authentically,vague,",",but
0,-1,0,2,0,0,1,.,.,.,delivers,few
0,-3,0,3,0,0,0,this,is,the,sort,of
0,2,0,0,0,0,2,it's,such,a,mechanical,endeavor
1,1,0,2,0,0,3,the,story,.,.,.
0,-4,0,4,0,0,0,so,stupid,",",so,ill-conceived
1,0,0,2,0,0,2,true,tale,of,courage,--
1,3,0,2,0,0,5,a,sexy,",",peculiar,and
0,-3,0,3,0,0,0,if,we're,to,slap,protagonist
1,3,0,0,0,0,3,neither,parker,nor,donovan,is
0,-2,0,3,0,0,1,adults,",",other,than,the
0,-4,0,5,0,0,1,instead,of,a,witty,expose
0,0,0,1,0,0,1,whole,stretches,of,the,film
0,2,0,1,0,0,3,might,be,one,of,those
0,0,0,0,0,0,0,an,overstuffed,compendium,of,teen-catholic-movie
1,1,0,1,0,0,2,a,grimly,competent,and,stolid
1,0,0,2,0,0,2,it's,the,cinematic,equivalent,of
1,3,0,1,0,0,4,the,pleasure,of,read,my
0,-1,0,1,0,0,0,a,battle,between,bug-eye,theatre
1,1,0,1,0,0,2,a,moody,horror/thriller,elevated,by
1,0,0,1,0,0,1,a,macabre,and,very,stylized
0,0,0,1,0,0,1,a,noble,failure,.,UNK
1,0,0,2,0,0,2,bleakly,funny,",",its,characters
0,2,0,0,0,0,2,it's,like,an,all-star,salute
0,0,0,0,0,0,0,doesn't,amount,to,much,of
1,-1,0,1,0,0,0,its,sheer,dynamism,is,infectious
0,3,0,0,0,0,3,safe,conduct,",",however,ambitious
0,-2,0,3,0,0,1,the,only,time,8,crazy
1,-1,0,1,0,0,0,that,the,film,opens,with
1,1,0,0,0,0,1,it's,a,nicely,detailed,world
1,1,0,3,1,1,4,k-19,will,not,go,down
0,-1,0,2,0,0,1,the,plot,is,so,predictable
1,0,0,0,0,0,0,quitting,delivers,a,sucker-punch,","
1,3,0,1,0,0,4,[schweiger,is],talented,and,terribly
1,2,0,0,0,0,2,in,all,",",this,is
0,-1,0,2,0,0,1,this,dubious,product,of,a
1,1,0,1,0,0,2,a,reasonably,entertaining,sequel,to
0,1,0,0,0,0,1,it's,a,film,that,hinges
0,-4,0,4,0,0,0,.,.,.,[a],strained
0,-2,0,2,0,0,0,.,.,.,standard,guns
0,1,0,1,0,0,2,eight,legged,freaks,won't,join
1,0,0,1,0,0,1,this,road,movie,gives,you
1,1,0,0,0,0,1,delightfully,rendered,UNK,UNK,UNK
0,0,0,2,0,0,2,so,devoid,of,pleasure,or
0,-3,0,4,0,0,1,without,september,11,",",collateral
1,3,0,1,0,0,4,the,concert,footage,is,stirring
1,-1,0,1,0,0,0,with,a,confrontational,stance,","
0,0,0,3,0,0,3,star,trek,:,nemesis,meekly
0,-3,0,4,0,0,1,a,movie,far,more,cynical
0,-3,0,5,0,0,2,the,worst,kind,of,independent
0,-1,0,1,0,0,0,any,one,episode,of,the
0,1,0,0,0,0,1,'god,help,us,",",but
0,0,0,1,0,0,1,one,scene,after,another,in
